radio,mcc,mnc,lac,cellid,unit,lon,lat,range,samples,changeable,created,updated,averageSignalStrength
LTE,234,15,12295,21010,-1,0.1653,51.4894,1503,11,1,1650265752,1744750569,0
LTE,234,15,12295,1900298,-1,0.1752,51.491,2163,12,1,1650266262,1753635543,0
LTE,234,15,12295,2023186,-1,0.1861,51.4717,1000,19,1,1650268752,1744750569,0
LTE,234,15,12295,21014,-1,0.1489,51.495,1690,29,1,1650268972,1752008104,0
LTE,234,20,1147,152391,-1,0.1391,51.5082,1422,26,1,1650366670,1753635542,0
LTE,234,20,5101,130311,-1,0.0581,51.4997,2820,39,1,1650367589,1719414727,0
LTE,234,20,1701,182856,-1,0.0955,51.5074,1887,92,1,1650368278,1719414731,0
LTE,234,20,1147,3243008,-1,0.1166,51.5093,1000,18,1,1650368559,1752432122,0
LTE,234,20,5991,12845826,-1,0.1327,51.4959,1000,59,1,1650370046,1720096088,0
LTE,234,15,12302,2868236,-1,0.0484,51.502,1866,50,1,1650368257,1729173242,0
LTE,234,15,12302,1921566,-1,0.0157,51.5056,1000,10,1,1650647635,1748134264,0
LTE,234,15,12302,2868256,-1,0.0413,51.5049,1283,27,1,1650647855,1749305042,0
LTE,234,15,12302,2868246,-1,0.0474,51.5024,1787,32,1,1650647905,1741301225,0
LTE,234,15,12302,231692,-1,0.065,51.5019,1000,5,1,1650648085,1725233104,0
UMTS,234,10,21012,820029,133,-0.1882,51.5519,3745,7,1,1647701764,1711817589,0
GSM,234,15,709,1556,-1,0.0457,51.458,3179,74,1,1647705040,1719687665,0
LTE,234,20,1088,3479880,-1,0.0371,51.4553,2049,35,1,1647705173,1719687672,0
LTE,234,20,1735,998729,-1,0.0437,51.4574,1000,13,1,1647705183,1717703106,0
LTE,234,20,1089,191815,-1,-0.1153,51.4666,1565,22,1,1647783548,1745348521,0
LTE,234,20,1073,3378433,-1,-0.0647,51.4712,1686,41,1,1647784058,1743309246,0
LTE,234,20,1074,194632,-1,-0.0546,51.4683,1000,19,1,1647784148,1719687663,0
LTE,234,20,1080,169799,-1,-0.0082,51.4629,1000,64,1,1647784708,1717703125,0
LTE,234,20,5083,3479814,-1,0.0051,51.4642,1000,13,1,1647784778,1711703402,0
LTE,234,20,1194,236103,-1,0.0495,51.4564,1000,48,1,1647785228,1710103984,0
LTE,234,20,1074,194633,-1,-0.0621,51.4706,1000,9,1,1647868106,1717703102,0
LTE,234,20,1075,203080,-1,-0.0859,51.4683,1000,84,1,1647868296,1719687675,0
LTE,234,20,1048,99400,-1,-0.1408,51.4718,1000,14,1,1647868706,1744807081,0
LTE,234,20,5014,80988,-1,-0.1513,51.4838,1090,16,1,1647868786,1709331723,0
LTE,234,20,5014,175196,-1,-0.1486,51.4876,1000,11,1,1647868826,1709331723,0
GSM,234,10,21232,26795,-1,-0.0876,51.5057,1000,10,1,1647870261,1718237643,0
LTE,234,20,1028,1038408,-1,-0.1004,51.509,1000,11,1,1647875862,1723053307,0
LTE,234,20,1022,351560,-1,-0.125,51.5047,1000,5,1,1648048489,1722011111,0
LTE,234,20,1754,152136,-1,-0.1336,51.5127,1000,16,1,1648049769,1717774142,0
LTE,234,20,1088,3479809,-1,0.0522,51.4534,2335,69,1,1648239117,1717703123,0
GSM,234,10,21106,23981,-1,-0.0779,51.5061,1000,6,1,1648291863,1723053365,0
LTE,234,15,12299,3806236,-1,-0.0003,51.5101,1000,91,1,1650994509,1725819438,0
LTE,234,15,12299,3806226,-1,0.0004,51.5132,1000,67,1,1650994589,1725819438,0
LTE,234,10,14608,135590023,0,0.0063,51.5133,4217,30,1,1651053882,1750841821,0
LTE,234,10,14608,138719086,0,-0.0579,51.5129,1000,8,1,1651054843,1750841821,0
LTE,234,10,14352,137710214,0,-0.109,51.5096,657,27,1,1651072408,1742152924,0
LTE,234,10,14608,137849971,0,-0.0331,51.5257,1000,14,1,1651074746,1745528762,0
LTE,234,20,5702,3415558,-1,-0.0934,51.4717,1000,11,1,1649502230,1719584404,0
LTE,234,20,1046,3363586,-1,-0.1401,51.4928,1000,19,1,1649513491,1743156722,0
LTE,234,20,1046,498505,-1,-0.145,51.4971,1000,11,1,1649513671,1717774142,0
LTE,234,20,5014,3363592,-1,-0.1378,51.4927,1000,12,1,1649522414,1717774142,0
LTE,234,20,5046,93958,-1,-0.1258,51.4871,1000,5,1,1649522644,1717774142,0
LTE,234,20,1049,3406848,-1,-0.1318,51.4934,1000,20,1,1651295417,1744807082,0
LTE,234,20,1049,3406849,-1,-0.137,51.4882,1567,4,1,1651295457,1719159364,0
LTE,234,15,6188,129595402,-1,-0.1336,51.5282,1000,5,1,1651639129,1715471944,0
GSM,234,15,306,22063,-1,-0.1509,51.5403,6470,20,1,1651641829,1741914302,0
GSM,234,15,306,22090,-1,-0.1505,51.5408,6478,21,1,1651641829,1734359103,0
LTE,234,15,6144,3810570,-1,-0.3103,51.5734,1588,27,1,1651642269,1730305210,0
LTE,234,15,6192,3897122,-1,-0.3862,51.6311,1000,17,1,1651642619,1743970923,0
LTE,234,15,6188,3331338,-1,-0.1264,51.5356,1000,5,1,1651735686,1750602963,0
LTE,234,15,6150,2268684,-1,-0.1517,51.5425,1000,18,1,1651738147,1743452044,0
LTE,234,15,6150,2268682,-1,-0.1498,51.5427,1307,24,1,1651738949,1751421003,0
LTE,234,20,1171,494664,-1,-0.3633,51.6533,2526,15,1,1651732757,1729379761,0
LTE,234,15,6192,3403276,-1,-0.435,51.6979,3635,27,1,1651732626,1747902965,0
LTE,234,15,6192,3086112,-1,-0.435,51.6941,1148,28,1,1651732656,1754606521,0
LTE,234,15,6192,3455526,-1,-0.3988,51.6668,8284,20,1,1651732746,1743970923,0
LTE,234,15,6192,3455516,-1,-0.392,51.6613,9049,35,1,1651732756,1743970923,0
LTE,234,15,6188,3170334,-1,-0.1172,51.531,1000,17,1,1651947729,1751598722,0
LTE,234,15,6188,12812,-1,-0.1145,51.5275,674,28,1,1651947860,1729346342,0
LTE,234,15,12319,3305510,-1,-0.0674,51.509,1000,28,1,1651948642,1725819438,0
LTE,234,15,12319,3305490,-1,-0.0627,51.5094,1000,18,1,1651948688,1725819438,0
LTE,234,15,6195,3580694,-1,0.1031,51.6859,1000,17,1,1651894296,1734505743,0
LTE,234,15,6195,3500044,-1,0.008,51.6797,1076,10,1,1651894546,1733154809,0
LTE,234,15,6195,3500062,-1,-0.033,51.6823,1000,2,1,1651894636,1733154809,0
LTE,234,15,6192,3481628,-1,-0.1953,51.6872,1262,50,1,1651895006,1755884102,0
LTE,234,15,6192,3091724,-1,-0.2034,51.6852,1205,50,1,1651895086,1733154807,0
LTE,234,15,6192,3907096,-1,-0.442,51.6985,3387,36,1,1651895746,1756324802,0
LTE,234,15,6192,3907094,-1,-0.4444,51.6965,3349,36,1,1651895826,1754749866,0
LTE,234,15,6192,3822604,-1,-0.4526,51.6838,3930,31,1,1651895846,1745355303,0
LTE,234,15,6192,3401228,-1,-0.4599,51.678,4742,29,1,1651895906,1754749866,0
LTE,234,15,6192,3897112,-1,-0.3838,51.6193,1702,50,1,1651913626,1743970922,0
LTE,234,15,6192,3482122,-1,-0.396,51.6454,1145,6,1,1651995658,1755290222,0
LTE,234,15,6192,3771676,-1,-0.4043,51.6507,1000,11,1,1651995960,1755290222,0
LTE,234,15,6192,3482146,-1,-0.4088,51.6544,1000,4,1,1651996092,1755290222,0
LTE,234,15,6192,3375118,-1,-0.3748,51.6177,1000,21,1,1652009753,1743970922,0
LTE,234,15,6191,3543330,-1,-0.2143,51.5319,1000,7,1,1652095534,1733497384,0
LTE,234,15,6191,2225436,-1,-0.2529,51.5342,791,26,1,1652095754,1743970922,0
LTE,234,15,6191,2225438,-1,-0.2618,51.537,1000,15,1,1652095824,1730149687,0
LTE,234,15,6144,3810574,-1,-0.3127,51.577,1000,18,1,1652096544,1730149688,0
LTE,234,15,12319,3310602,-1,-0.1442,51.5562,2762,2,1,1652242621,1724373241,0
LTE,234,15,12299,3890450,-1,0.0062,51.4949,1373,25,1,1652244510,1748134264,0
LTE,234,15,12330,3662620,-1,-0.1197,51.5074,1000,4,1,1652261824,1728982142,0
LTE,234,15,6187,3340066,-1,-0.1573,51.5221,1000,2,1,1652264335,1718562845,0
LTE,234,15,6188,3733532,-1,-0.1294,51.5269,500,32,1,1652271071,1749346562,0
LTE,234,15,6144,3810578,-1,-0.3125,51.5767,1000,24,1,1652273844,1743970922,0
LTE,234,15,6192,3482126,-1,-0.391,51.6467,1000,16,1,1652340080,1755257703,0
LTE,234,15,6192,3504162,-1,-0.4003,51.6556,1000,2,1,1652351438,1743098462,0
LTE,234,15,12295,2957326,-1,0.1469,51.4971,1344,38,1,1652525394,1753635545,0
LTE,234,15,6148,3322134,-1,0.1297,51.5058,2703,20,1,1652527464,1750866544,0
LTE,234,15,6148,3686172,-1,0.1431,51.5206,1289,27,1,1652527537,1725819437,0
GSM,234,15,709,1646,-1,0.1107,51.4919,1002,24,1,1652530092,1752432122,0
LTE,234,15,12295,3777034,-1,0.1069,51.4905,1352,24,1,1652598394,1747096262,0
LTE,234,15,12295,3777054,-1,0.0914,51.4888,2502,27,1,1652598724,1744587607,0
LTE,234,15,12302,2868254,-1,0.0407,51.5054,1274,25,1,1652599974,1750759627,0
LTE,234,15,6188,1631500,-1,-0.0722,51.5306,500,27,1,1652636376,1744426564,0
LTE,234,15,6188,97310,-1,-0.0534,51.5348,1000,14,1,1652636566,1715451666,0
LTE,234,15,12302,231712,-1,0.0612,51.502,1000,9,1,1652707711,1725233104,0
LTE,234,15,12296,1155596,-1,-0.2381,51.3804,1000,21,1,1652846051,1731613390,0
LTE,234,15,12296,1155606,-1,-0.2417,51.3786,1000,38,1,1652846737,1725147730,0
LTE,234,20,5046,3466057,-1,-0.1196,51.4878,1000,8,1,1653136989,1711882390,0
LTE,234,15,12302,2868234,-1,0.0574,51.5015,2950,27,1,1652965049,1742516703,0
LTE,234,15,12295,3014162,-1,0.1751,51.484,2269,26,1,1653415866,1750866544,0
LTE,234,15,12295,21004,-1,0.1677,51.4882,1048,21,1,1653416138,1720096087,0
LTE,234,15,12295,21020,-1,0.1548,51.4921,2047,42,1,1653416192,1744750569,0
LTE,234,15,12295,3952658,-1,0.1305,51.4962,1669,25,1,1653416514,1753635542,0
LTE,234,15,12295,1151520,-1,0.1119,51.4923,2822,25,1,1653416565,1738162324,0
GSM,234,30,2464,15235,-1,0.2683,51.4885,1000,21,1,1653474209,1742128682,0
LTE,234,10,14354,134652276,-1,-0.1166,51.508,1000,46,1,1653472296,1723653607,0
LTE,234,10,14354,135317896,-1,-0.1119,51.5061,1000,12,1,1653472320,1720459924,0
LTE,234,10,4097,135027310,-1,-0.1789,51.4959,4820,4,1,1653473866,1753564274,0
LTE,234,10,4098,138687598,-1,-0.2912,51.5089,1000,45,1,1653475018,1723224246,0
LTE,234,15,12319,3448870,-1,-0.0962,51.5159,1000,6,1,1653302249,1711818125,0
LTE,234,15,12319,1781798,-1,-0.1026,51.5147,1000,14,1,1653386958,1718495705,0
LTE,234,15,12330,920088,-1,-0.1292,51.5014,2083,5,1,1653388468,1710591130,0
LTE,234,15,12297,3936038,-1,-0.2594,51.4948,1000,23,1,1653389974,1746983770,0
LTE,234,15,6191,2218776,-1,-0.2827,51.5097,1000,20,1,1653391169,1728668462,0
LTE,234,15,6190,2218514,-1,-0.2901,51.5066,1000,4,1,1653482881,1733497386,0
LTE,234,15,12319,3096078,-1,-0.0941,51.5142,1000,17,1,1653530496,1712239744,0
LTE,234,15,6192,3516428,-1,-0.4772,51.673,5910,14,1,1653699861,1732821115,0
LTE,234,15,6192,3401238,-1,-0.4724,51.6735,5655,31,1,1653699871,1732821111,0
LTE,234,15,6150,2550054,-1,-0.116,51.5963,1057,23,1,1626325995,1741393502,0
LTE,234,15,6193,3303970,-1,-0.0936,51.616,1000,30,1,1626327070,1724698504,0
LTE,234,15,6193,2887708,-1,-0.0051,51.6005,1000,18,1,1626349078,1754742004,0
LTE,234,15,6193,2843426,-1,-0.0861,51.6118,1000,22,1,1626349473,1724698506,0
LTE,234,15,6193,2243878,-1,-0.0858,51.6065,1000,11,1,1626349582,1724698506,0
LTE,234,15,6193,2243858,-1,-0.0875,51.6035,1000,10,1,1626349606,1724698506,0
LTE,234,15,6193,2243868,-1,-0.0904,51.6013,1000,12,1,1626349707,1724698505,0
LTE,234,15,6150,2454044,-1,-0.1108,51.5851,1041,28,1,1626350259,1754069282,0
LTE,234,15,6150,2195494,-1,-0.1208,51.5586,1000,19,1,1626350884,1746146342,0
LTE,234,15,6150,2195474,-1,-0.1157,51.5553,1000,22,1,1626350941,1746146342,0
LTE,234,15,6150,2195466,-1,-0.1161,51.5559,500,25,1,1626957486,1735710725,0
LTE,234,15,6188,2248206,-1,-0.0976,51.5465,1000,14,1,1626958150,1746146342,0
LTE,234,15,6188,2620194,-1,-0.0946,51.5399,1000,4,1,1626958223,1728668463,0
LTE,234,15,6188,2620174,-1,-0.0903,51.5368,1000,5,1,1626958301,1728668463,0
LTE,234,15,6188,3254306,-1,-0.0861,51.536,1000,13,1,1626958315,1752432131,0
LTE,234,15,6188,2196514,-1,-0.0824,51.535,1000,5,1,1626958421,1752432131,0
LTE,234,15,6188,2215956,-1,-0.0799,51.5384,1000,13,1,1626958423,1752432131,0
LTE,234,15,6188,3328802,-1,-0.0833,51.5487,1000,12,1,1626970957,1752432131,0
LTE,234,15,6150,2195476,-1,-0.1217,51.5567,1000,9,1,1627459843,1740532623,0
LTE,234,15,6150,2803730,-1,-0.1198,51.5522,530,32,1,1627459852,1746146342,0
LTE,234,15,6150,3517720,-1,-0.1374,51.57,1000,21,1,1629728084,1735710726,0
LTE,234,15,6150,3408658,-1,-0.1448,51.576,1000,20,1,1631152572,1742669402,0
LTE,234,15,6150,3408678,-1,-0.1436,51.5799,1676,11,1,1631152639,1742669402,0
LTE,234,15,6150,3517734,-1,-0.1425,51.5749,1000,18,1,1631174914,1735710726,0
LTE,234,15,6150,3408650,-1,-0.1446,51.5763,1000,3,1,1631614809,1742669402,0
LTE,234,15,6193,3487502,-1,-0.0678,51.6159,1141,9,1,1636653034,1724698506,0
LTE,234,15,6193,3487522,-1,-0.0702,51.615,1000,5,1,1636653058,1724698506,0
LTE,234,15,6150,2255634,-1,-0.1184,51.5828,1000,15,1,1636654191,1754069282,0
LTE,234,15,6150,2307348,-1,-0.1341,51.5581,1000,12,1,1637927204,1720402983,0
LTE,234,15,6193,2250526,-1,-0.0179,51.5933,1000,10,1,1653823915,1724698504,0
LTE,234,15,6193,545044,-1,-0.0174,51.5953,1000,12,1,1653823975,1724698504,0
LTE,234,15,6195,3898904,-1,-0.0179,51.6242,2018,12,1,1653824685,1713612971,0
LTE,234,15,6192,3678994,-1,-0.0486,51.6368,2939,5,1,1653833583,1724698506,0
LTE,234,15,6195,3227146,-1,-0.0493,51.6414,1517,19,1,1653833848,1724698506,0
LTE,234,15,6195,3227156,-1,-0.0589,51.6395,1019,8,1,1653834308,1724698506,0
LTE,234,15,6195,3227164,-1,-0.0572,51.6402,1000,4,1,1653834328,1724698506,0
LTE,234,15,6193,3303950,-1,-0.0833,51.6178,3907,19,1,1653834508,1724698506,0
LTE,234,15,6157,2216212,-1,-0.0441,51.5455,1000,24,1,1653936907,1754531103,0
LTE,234,20,4224,134560647,-1,-0.4252,51.6866,1631,8,1,1653971332,1729619405,0
LTE,234,15,6150,3887122,-1,-0.1323,51.5466,1000,16,1,1654483389,1746146342,0
LTE,234,15,6188,2318858,-1,-0.133,51.5369,1000,11,1,1654513039,1729346343,0
LTE,234,20,5285,12826439,0,-0.3951,51.6795,1000,5,1,1654870762,1720527912,0
LTE,234,20,1670,1805897,-1,0.192,51.6512,1836,25,1,1626328111,1733153118,0
LTE,234,20,1555,463943,-1,0.0251,51.5967,1000,15,1,1626348995,1730765523,0
LTE,234,20,1033,1078528,-1,-0.082,51.5379,526,49,1,1626961111,1752432131,0
LTE,234,20,1039,3368193,-1,-0.0837,51.5429,1000,11,1,1626970794,1752432131,0
LTE,234,20,1601,580168,-1,-0.1132,51.5549,1000,66,1,1626999722,1720552921,0
LTE,234,15,6188,3170332,-1,-0.1146,51.531,1000,8,1,1655390173,1728668464,0
LTE,234,15,12319,3849756,-1,-0.1061,51.5201,500,45,1,1655390633,1750602962,0
LTE,234,15,12295,3952678,-1,0.1189,51.4947,1000,24,1,1655392515,1753635541,0
LTE,234,15,6148,3952404,-1,0.129,51.5063,1209,30,1,1655393055,1754147848,0
LTE,234,10,14354,133568895,-1,-0.1471,51.5028,500,50,1,1655377616,1748446501,0
LTE,234,15,12299,2807564,-1,0.0101,51.4896,1841,28,1,1655610405,1744900324,0
LTE,234,10,4114,134208122,-1,-0.1206,51.5666,6706,5,1,1655574033,1725125647,0
LTE,234,10,4288,130538357,-1,-0.1316,51.5407,1000,16,1,1655642439,1751421001,0
LTE,234,10,14354,135943534,-1,-0.1108,51.4963,1000,12,1,1655721500,1722353531,0
LTE,234,30,11381,9006338,-1,-0.1263,51.5316,1000,2,1,1655802538,1710591131,0
LTE,234,30,10790,6595084,-1,-0.1263,51.5316,1000,2,1,1655802679,1710591131,0
UMTS,234,15,964,40294789,350,-0.1263,51.5316,1000,2,1,1655803958,1710591131,0
LTE,234,15,8251,135420436,-1,-0.1263,51.5316,1000,2,1,1655803968,1710591131,0
LTE,234,15,8251,135420426,-1,-0.1263,51.5316,1000,2,1,1655804018,1710591131,0
LTE,234,15,8251,130455070,-1,-0.1263,51.5316,1000,2,1,1655804029,1710591131,0
LTE,234,15,8251,130455050,-1,-0.1263,51.5317,1000,3,1,1655804049,1710591131,0
UMTS,234,20,86,9378500,31,-0.4462,51.4092,1502,128,1,1656290327,1726587722,0
LTE,234,20,1125,1614409,-1,-0.431,51.4312,3545,34,1,1656420337,1756576202,0
LTE,234,20,1387,1424128,-1,-0.448,51.4222,924,30,1,1656375833,1756570983,0
LTE,234,15,6190,128000798,-1,-0.505,51.5046,1000,37,1,1656490089,1720522766,0
LTE,234,20,1387,1589065,-1,-0.4741,51.4285,694,29,1,1656549335,1756570983,0
LTE,234,20,1387,1589064,-1,-0.4669,51.4293,778,31,1,1656549355,1756570983,0
LTE,234,20,1387,1424200,-1,-0.442,51.4169,2164,19,1,1656549545,1756570984,0
LTE,234,20,1630,3022665,-1,-0.4415,51.4138,1253,39,1,1656549655,1756570983,0
LTE,234,20,1341,1136199,-1,-0.4492,51.4079,2393,10,1,1656549725,1756570984,0
GSM,234,30,2464,57176,-1,0.2386,51.4394,1000,11,1,1656834286,1726681381,0
GSM,234,30,2464,57174,-1,0.2378,51.4416,1000,13,1,1656834286,1739026324,0
GSM,234,30,2464,57173,-1,0.2376,51.446,1000,20,1,1656834670,1742128382,0
GSM,234,30,2464,41674,-1,0.2554,51.4714,2467,2,1,1656834796,1726680901,0
LTE,234,20,5285,12826368,-1,-0.3939,51.6819,1000,47,1,1656892550,1720555142,0
LTE,234,15,6150,2256166,0,-0.1175,51.5999,1000,16,1,1656939803,1735413139,0
LTE,234,15,12300,411914,-1,-0.098,51.4679,1000,22,1,1657323763,1728925682,0
LTE,234,15,12300,411938,-1,-0.1132,51.4726,1000,33,1,1657323813,1722011527,0
LTE,234,15,12300,411918,-1,-0.1083,51.4708,1000,50,1,1657323883,1709924703,0
LTE,234,15,12306,403750,-1,-0.1127,51.4807,1000,69,1,1657323973,1722351912,0
LTE,234,15,12306,3315740,-1,-0.1101,51.4847,500,102,1,1657324033,1722351912,0
LTE,234,15,12306,3315750,-1,-0.1112,51.4898,1000,59,1,1657324093,1722351912,0
LTE,234,15,12319,3794716,-1,-0.1104,51.4937,1000,32,1,1657324183,1722351912,0
LTE,234,15,12330,3502098,-1,-0.1134,51.4995,3036,53,1,1657324293,1722351962,0
LTE,234,15,6188,291350,-1,-0.1258,51.5226,1000,4,1,1657341114,1722351963,0
LTE,234,15,6188,291340,-1,-0.1223,51.5233,1000,11,1,1657343924,1742483747,0
LTE,234,15,6188,12820,-1,-0.1195,51.523,1000,8,1,1657345454,1721522284,0
LTE,234,15,12319,3555350,-1,-0.1001,51.4929,1000,15,1,1657355749,1720896185,0
LTE,234,15,12306,1367078,-1,-0.0964,51.4878,1000,18,1,1657355839,1728749646,0
LTE,234,15,12306,1367068,-1,-0.0947,51.4835,1000,13,1,1657355979,1728749646,0
LTE,234,15,12300,105756,-1,-0.0945,51.4682,500,31,1,1657357109,1729098783,0
LTE,234,15,12300,1996574,-1,-0.0865,51.4634,1000,27,1,1657357289,1719687675,0
LTE,234,15,12300,3685906,-1,-0.0823,51.4613,1000,39,1,1657357349,1719687675,0
LTE,234,15,12300,3685926,-1,-0.0842,51.4625,1000,80,1,1657357369,1719687675,0
LTE,234,15,12300,1996578,-1,-0.0833,51.4638,1000,21,1,1657358999,1719687675,0
LTE,234,15,12300,349986,-1,-0.0761,51.4622,1000,8,1,1657360459,1719687662,0
LTE,234,15,6188,12814,-1,-0.1152,51.5265,2030,22,1,1657382192,1728947825,0
LTE,234,15,6188,3916050,-1,-0.1284,51.5351,3479,49,1,1657382552,1710591131,0
LTE,234,15,6188,2280970,-1,-0.1384,51.5347,1000,3,1,1657382742,1710892146,0
LTE,234,15,6188,3814418,-1,-0.1335,51.5377,666,29,1,1657412019,1748134262,0
LTE,234,15,6188,2780946,-1,-0.0689,51.5162,1000,10,1,1657413320,1719159363,0
LTE,234,15,6188,83494,-1,-0.0652,51.5194,1000,11,1,1657413420,1749305042,0
LTE,234,15,6188,2049570,-1,-0.0552,51.5119,1603,4,1,1657413580,1730368562,0
LTE,234,15,12302,411660,-1,0.0382,51.5037,1000,8,1,1657415121,1725233103,0
LTE,234,15,12302,231704,-1,0.0601,51.4947,694,27,1,1657415931,1751308153,0
GSM,234,15,712,11630,-1,0.2078,51.43,3284,20,1,1657461266,1728847026,0
GSM,234,30,2464,64055,-1,0.238,51.4475,1254,9,1,1657466886,1734539402,0
LTE,234,15,6144,3946018,0,-0.4986,51.5275,1194,41,1,1657533592,1747419314,0
LTE,234,15,6144,3056140,0,-0.46,51.5568,1297,19,1,1657534576,1729543816,0
LTE,234,20,1345,127303,-1,-0.0211,51.5441,1000,5,1,1656157544,1735710722,0
LTE,234,20,1398,811522,-1,-0.0185,51.5831,1000,14,1,1657347838,1754742003,0
LTE,234,15,12306,403740,-1,-0.1122,51.4773,2144,83,1,1657584042,1722351912,0
LTE,234,15,6188,3662876,-1,-0.1272,51.5222,1000,33,1,1657585074,1723128844,0
LTE,234,15,12330,2056718,-1,-0.1114,51.4915,1000,13,1,1657612936,1722011526,0
LTE,234,15,12330,2056728,-1,-0.1126,51.4904,1000,7,1,1657612976,1722011526,0
LTE,234,15,12306,3315746,-1,-0.1111,51.4895,1000,3,1,1657613006,1722011526,0
LTE,234,15,12306,3315736,-1,-0.1064,51.4816,1716,10,1,1657613056,1729098783,0
LTE,234,15,12300,308244,-1,-0.1153,51.4635,1000,29,1,1657615186,1723219568,0
LTE,234,15,12300,2882316,-1,-0.11,51.4565,1000,17,1,1657618346,1723219568,0
LTE,234,15,6188,3829528,-1,-0.1226,51.5266,1000,24,1,1657588220,1742483747,0
LTE,234,15,6191,2277410,-1,-0.2158,51.5569,1000,7,1,1657589940,1733497384,0
LTE,234,15,6192,3915020,-1,-0.3055,51.6365,868,25,1,1657593961,1748569502,0
LTE,234,15,6192,3010314,-1,-0.2775,51.6397,1000,15,1,1657594171,1730759114,0
LTE,234,15,6192,3458572,-1,-0.2498,51.6552,734,50,1,1657594411,1743444841,0
LTE,234,15,6188,269326,-1,-0.1196,51.5175,1000,13,1,1657600121,1735142042,0
LTE,234,15,12319,2029848,-1,-0.1021,51.5163,1000,4,1,1657600301,1710773953,0
LTE,234,15,12319,3096088,-1,-0.1033,51.5146,5807,20,1,1657600341,1720896186,0
LTE,234,15,12319,1390112,-1,-0.0728,51.5156,1000,6,1,1657600961,1724093222,0
LTE,234,15,12319,3712802,-1,-0.0798,51.4957,1000,8,1,1657602261,1721522285,0
LTE,234,15,12319,371726,-1,-0.0843,51.4917,1000,20,1,1657602291,1725803252,0
LTE,234,15,12306,3233058,-1,-0.0828,51.4907,1000,16,1,1657602381,1725803252,0
LTE,234,15,12306,3233048,-1,-0.0854,51.4894,1000,11,1,1657602451,1725803252,0
LTE,234,15,12306,290062,-1,-0.0849,51.4875,1000,15,1,1657602481,1725803252,0
LTE,234,15,12306,3315726,-1,-0.0994,51.4889,590,31,1,1657607101,1728749645,0
LTE,234,15,12306,3315722,-1,-0.1018,51.4876,1000,8,1,1657607231,1720896185,0
LTE,234,15,12306,403732,-1,-0.1124,51.4763,1000,7,1,1657607641,1720896184,0
LTE,234,15,12306,403730,-1,-0.1039,51.4828,1769,50,1,1657607711,1728749646,0
LTE,234,15,12330,3818514,-1,-0.1263,51.5061,1000,12,1,1657608561,1735142041,0
LTE,234,15,12330,2154776,-1,-0.118,51.5129,1000,5,1,1657610601,1720318930,0
LTE,234,15,12302,1554456,-1,0.0282,51.4492,500,29,1,1657613561,1727554645,0
LTE,234,10,4099,130361736,-1,-0.3915,51.5042,1000,12,1,1658062317,1740411544,0
LTE,234,10,4098,130694516,-1,-0.3293,51.5127,1000,16,1,1658062447,1738254363,0
LTE,234,10,4098,129675636,-1,-0.3163,51.5128,1000,20,1,1658062467,1738254364,0
LTE,234,15,6188,128098068,-1,-0.0643,51.5358,1000,12,1,1658255774,1715451667,0
LTE,234,15,6188,97298,-1,-0.0442,51.5331,500,30,1,1658255914,1743793086,0
LTE,234,20,1423,3486025,-1,0.1003,51.3841,2880,14,1,1648639316,1736427843,0
LTE,234,15,12290,265486,-1,0.1058,51.3783,537,41,1,1649076164,1736427842,0
LTE,234,15,12292,14860,-1,-0.3353,51.315,2174,31,1,1649534261,1729718762,0
LTE,234,15,12319,3088662,-1,-0.1111,51.5043,1279,4,1,1652000203,1711908005,0
LTE,234,15,12319,2049804,-1,-0.1133,51.5088,1000,5,1,1652000243,1736867401,0
LTE,234,15,12330,3256352,-1,-0.1274,51.5078,1000,7,1,1652003450,1719174683,0
LTE,234,15,12330,2155028,-1,-0.1319,51.5112,1000,11,1,1652015005,1727330268,0
LTE,234,15,12290,3107598,-1,0.084,51.38,1000,10,1,1652516431,1736416508,0
LTE,234,15,12296,357408,-1,-0.1065,51.3951,4924,19,1,1652855060,1729718667,0
LTE,234,15,12296,734476,-1,-0.093,51.3736,1000,5,1,1652856165,1729718668,0
LTE,234,15,12296,2988302,-1,-0.0953,51.3683,1000,13,1,1652863724,1732718885,0
LTE,234,15,12290,98594,-1,0.0742,51.387,1000,17,1,1653039345,1736416508,0
GSM,234,15,52,22180,-1,0.0735,51.3922,1000,10,1,1654336592,1736416507,0
LTE,234,10,14467,138740084,-1,-0.3209,51.3032,1000,28,1,1657888957,1711383559,0
LTE,234,15,6150,2195486,-1,-0.1201,51.5579,1000,17,1,1654604592,1744248542,0
LTE,234,15,6193,3748622,-1,-0.0907,51.5976,1000,11,1,1656137471,1724698505,0
LTE,234,15,6193,2843424,-1,-0.0853,51.612,1000,12,1,1656137901,1724698505,0
LTE,234,15,6193,3487520,-1,-0.071,51.6131,2143,17,1,1656138071,1724698506,0
LTE,234,15,6193,3487500,-1,-0.0653,51.6146,1000,12,1,1656138411,1724698505,0
LTE,234,15,6195,3287316,-1,0.0078,51.6305,1000,5,1,1656140031,1754742005,0
LTE,234,15,6195,3368990,-1,0.0052,51.629,500,26,1,1656140042,1754742004,0
